EGID,BFS_NR,GDEHISTID,BFS_GEMEINDE,ESID,STRNAMK1_HPT,STRNAMK1,DEINR,DEINR_ZUS_HPT,GBEZ,PLZ,PLZZ,PLZNAME,EGRID,PRZNUMMER,GBPER_CODE,LTYP,LTYP_TXT,GEBNR,E_COORD,N_COORD,EDID,EGAID,DOFFADR,DKODE,DKODN,GSTAT,GSTAT_TXT,GKAT,GKAT_TXT,GKLAS,GKLAS_TXT,GBAUJ,GBAUM,GBAUP,GBAUP_TXT,GABBJ,GAREA,GVOL,GVOLNORM,GVOLNORM_TXT,GTERRA,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GENH1,GENH1_TXT,GWAERSH1,GWAERSH1_TXT,GWAERZH1,GWAERZH1_TXT,GWAERDATH1,GENH2,GENH2_TXT,GWAERSH2,GWAERSH2_TXT,GWAERZH2,GWAERZH2_TXT,GWAERDATH2,GENW1,GENW1_TXT,GWAERSW1,GWAERSW1_TXT,GWAERZW1,GWAERZW1_TXT,GWAERDATW1,GENW2,GENW2_TXT,GWAERSW2,GWAERSW2_TXT,GWAERZW2,GWAERZW2_TXT,GWAERDATW2,KOORD_ORIGIN,DAT_VERARB
208545,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,16,,,6014,0,Luzern,CH835070352789,1615.0,210.0,,,210.1213,2662945.37,1211656.993,0,100213927.0,1.0,2662944.991,1211661.961,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1990.0,,8017.0,1986-1990,,70.0,,,,0.0,3.0,1.0,,1.0,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2020-06-18 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2020-06-18 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208546,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,18,,,6014,0,Luzern,CH827027503561,1614.0,210.0,,,210.1214,2662950.778,1211656.695,0,100213928.0,1.0,2662950.28,1211661.831,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,71.0,,,,0.0,3.0,1.0,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2020-01-21 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2020-01-21 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208549,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,24,,,6014,0,Luzern,CH752750703567,1607.0,210.0,,,210.1217,2662989.772,1211653.757,0,100213931.0,1.0,2662989.488,1211658.621,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,72.0,,,,0.0,3.0,1.0,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2020-04-03 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2020-04-03 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208551,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,28,,,6014,0,Luzern,CH795070273541,1601.0,210.0,,,210.1219,2662941.57,1211631.211,0,100213933.0,1.0,2662941.81,1211636.09,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,1.0,8015.0,1971-1980,,81.0,,,,0.0,2.0,1.0,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2021-01-14 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2021-01-14 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208552,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,30,,,6014,0,Luzern,CH782750357088,1600.0,210.0,,,210.1220,2662947.546,1211630.237,0,100213934.0,1.0,2662947.1,1211635.098,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,69.0,,,,0.0,3.0,1.0,,1.0,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2019-02-12 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2019-02-12 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208553,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,32,,,6014,0,Luzern,CH773570275011,1599.0,210.0,,,210.1221,2662953.058,1211629.781,0,100213935.0,1.0,2662952.856,1211634.73,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,72.0,,,,0.0,3.0,1.0,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2020-11-27 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2020-11-27 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208554,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,34,,,6014,0,Luzern,CH667050351650,1598.0,210.0,,,210.1222,2662979.112,1211631.537,0,100213936.0,1.0,2662978.568,1211637.799,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,86.0,,,,0.0,3.0,1.0,,,240.0,7501.0,Luft,869.0,Gemäss Baubewilligung,7410.0,Wärmepumpe für ein Geb.,2024-08-20 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2024-08-20 00:00:00+00:00,7501.0,Luft,869.0,Gemäss Baubewilligung,7610.0,Wärmepumpe,2024-08-20 00:00:00+00:00,7570.0,Sonne (thermisch),859.0,Andere,7620.0,Thermische Solaranlage,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208556,1061.0,15600.0,Luzern,10014650.0,Zimmeregg,Zimmeregg,38,,,6014,0,Luzern,CH643550701682,1596.0,210.0,,,210.1224,2663006.564,1211635.198,0,100213938.0,1.0,2663006.864,1211639.941,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,83.0,,,,0.0,3.0,1.0,,,,7511.0,Erdwärmesonde,859.0,Andere,7410.0,Wärmepumpe für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7511.0,Erdwärmesonde,859.0,Andere,7610.0,Wärmepumpe,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208561,1061.0,15600.0,Luzern,10074174.0,Mattstrasse,Mattstr.,17,,,6014,0,Luzern,CH273570135029,1260.0,210.0,,,210.829,2662853.356,1211410.544,0,100213943.0,1.0,2662860.715,1211407.626,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,380.0,,,,0.0,5.0,16.0,,1.0,1461.0,7511.0,Erdwärmesonde,864.0,Kantonale Daten/Gebäudeprogramm,7410.0,Wärmepumpe für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7511.0,Erdwärmesonde,864.0,Kantonale Daten/Gebäudeprogramm,7610.0,Wärmepumpe,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208573,1061.0,15600.0,Luzern,10074173.0,Grünauring,Grünauring,14,,,6014,0,Luzern,CH450350703541,288.0,210.0,,,210.1390,2662199.085,1211800.608,0,100213955.0,1.0,2662199.573,1211804.06,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1985.0,,8016.0,1981-1985,,229.0,,,,0.0,4.0,8.0,,1.0,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208574,1061.0,15600.0,Luzern,10074173.0,Grünauring,Grünauring,16,,,6014,0,Luzern,CH107035285052,1724.0,210.0,,,210.1391,2662205.956,1211815.08,0,100213956.0,1.0,2662203.305,1211813.052,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1985.0,,8016.0,1981-1985,,229.0,,,,0.0,4.0,7.0,,1.0,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208581,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,16,,,6014,0,Luzern,CH857746779395,2386.0,210.0,,,210.1243,2662965.56,1211432.868,0,100213963.0,1.0,2662974.282,1211433.105,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208582,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,18,,,6014,0,Luzern,CH867746937779,1138.0,210.0,,,210.1244,2662978.855,1211383.006,0,100217818.0,1.0,2662987.557,1211383.581,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208583,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,20,,,6014,0,Luzern,CH979377774611,1138.0,210.0,,,210.1245,2663018.938,1211394.004,0,102115647.0,1.0,2663027.65,1211394.298,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1988.0,,8017.0,1986-1990,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208584,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,22,,,6014,0,Luzern,CH927777469321,1138.0,210.0,,,210.1246,2663041.642,1211431.34,0,100217819.0,1.0,2663050.351,1211431.834,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1988.0,,8017.0,1986-1990,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208585,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,24,,,6014,0,Luzern,CH987746937777,1138.0,210.0,,,210.1247,2663003.294,1211464.71,0,100217820.0,1.0,2663012.011,1211465.061,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,342.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208586,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,26,,,6014,0,Luzern,CH919377467774,1138.0,210.0,,,210.1339,2663049.882,1211471.495,0,100217821.0,1.0,2663058.596,1211471.766,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1984.0,,8016.0,1981-1985,,340.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208587,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,28,,,6014,0,Luzern,CH957746779361,1138.0,210.0,,,210.1328,2663084.124,1211420.631,0,100217822.0,1.0,2663092.834,1211421.068,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1984.0,,8016.0,1981-1985,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208588,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,30,,,6014,0,Luzern,CH967746937745,2396.0,210.0,,,210.1327,2663124.203,1211428.953,0,100217823.0,1.0,2663132.917,1211429.19,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1984.0,,8016.0,1981-1985,,342.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208589,1061.0,15600.0,Luzern,10111790.0,Matthof,Matthof,32,,,6014,0,Luzern,CH187746937758,1138.0,210.0,,,210.1340,2663109.668,1211468.705,0,100217824.0,1.0,2663118.376,1211468.928,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1984.0,,8016.0,1981-1985,,341.0,,,,0.0,5.0,12.0,,1.0,1432.0,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208595,1061.0,15600.0,Luzern,10085057.0,Luzernerstrasse,Luzernerstr.,111,,,6014,0,Luzern,CH543550700332,297.0,210.0,,,210.253,2663160.611,1211382.153,0,100218114.0,1.0,2663157.241,1211376.402,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1988.0,,8017.0,1986-1990,,133.0,,,,0.0,4.0,4.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208600,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,10,,,6014,0,Luzern,CH243550701327,1268.0,210.0,,,210.986,2663367.654,1211354.254,0,100218118.0,1.0,2663364.905,1211351.579,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,188.0,,,,0.0,8.0,14.0,,1.0,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208601,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,12,,,6014,0,Luzern,CH243550701327,1268.0,210.0,,,210.987,2663351.075,1211351.195,0,100218119.0,1.0,2663348.325,1211348.511,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,188.0,,,,0.0,9.0,16.0,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208602,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,14,,,6014,0,Luzern,CH243550701327,1268.0,210.0,,,210.988,2663334.473,1211354.14,0,100218120.0,1.0,2663331.679,1211351.513,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1975.0,,8015.0,1971-1980,,189.0,,,,0.0,8.0,14.0,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208603,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,8,,,6014,0,Luzern,CH852350703544,2171.0,210.0,,,210.1685,2663405.682,1211369.423,0,100218121.0,1.0,2663403.951,1211372.88,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1977.0,,8015.0,1971-1980,,105.0,,,,0.0,1.0,1.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208604,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,8,,,6014,0,Luzern,CH973570235052,2173.0,210.0,,,210.1686,2663395.935,1211369.443,0,100218122.0,1.0,2663397.993,1211372.948,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1977.0,,8015.0,1971-1980,,105.0,,,,0.0,1.0,1.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208605,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,8,,,6014,0,Luzern,CH151350703567,1258.0,210.0,,,210.1174,2663391.134,1211426.949,0,100218123.0,1.0,2663373.053,1211406.848,1004,bestehend,1060.0,Ohne Wohnnutzung,1272.0,Kirche / Kultgebäude,1974.0,,8015.0,1971-1980,,1504.0,,,,0.0,2.0,,,1.0,,7520.0,Gas,869.0,Gemäss Baubewilligung,7431.0,Heizkessel (gen.) für mehr. Geb.,2017-03-06 00:00:00+00:00,,,,,,,,7520.0,Gas,869.0,Gemäss Baubewilligung,7630.0,Heizkessel (generisch),2017-03-06 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208606,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,19,,,6014,0,Luzern,CH373570135092,1273.0,210.0,,,210.328,2663265.844,1211275.481,0,100218124.0,1.0,2663269.211,1211277.035,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1980.0,,8015.0,1971-1980,,293.0,,,,0.0,4.0,12.0,,1.0,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208607,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,17,,,6014,0,Luzern,CH381350357020,1274.0,210.0,,,210.957,2663301.595,1211283.582,0,100218125.0,1.0,2663304.459,1211285.977,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1981.0,,8016.0,1981-1985,,216.0,,,,0.0,7.0,12.0,,1.0,1326.0,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2021-06-10 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2021-06-10 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
208608,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,15,,,6014,0,Luzern,CH381350357020,1274.0,210.0,,,210.956,2663318.879,1211279.844,0,100218126.0,1.0,2663321.561,1211282.061,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1981.0,,8016.0,1981-1985,,213.0,,,,0.0,8.0,14.0,,1.0,1563.0,7580.0,Fernwärme (generisch),870.0,Gemäss Versorgungswerk,7461.0,Wärmetauscher für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7580.0,Fernwärme (generisch),870.0,Gemäss Versorgungswerk,7660.0,Wärmetauscher,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
208609,1061.0,15600.0,Luzern,10085054.0,Blattenmoosstrasse,Blattenmoosstr.,13,,,6014,0,Luzern,CH381350357020,1274.0,210.0,,,210.955,2663336.003,1211277.923,0,100218127.0,1.0,2663333.18,1211280.298,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1981.0,,8016.0,1981-1985,,212.0,,,,0.0,7.0,12.0,,1.0,1331.0,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2021-06-10 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2021-06-10 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
